species_uid,anp_code,anp_name,accepted_name_norm,accepted_scientific_name,taxon_rank,kingdom,phylum,class_name,order_name,family,genus,source_systems,authority_ids,source_record_count,deduped_occurrence_count,source_files,nom059,iucn,cites,priority_species,endemicity,invasive_exotic,quality_flags,taxonomic_resolution_status,traceability_status
SP-005812,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stephanopyxis stephanopyxis palmeriana,Stephanopyxis Stephanopyxis palmeriana,species,Chromista,Heterokontophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,SNIB,SNIB/CONABIO valid taxonomy:stephanopyxis stephanopyxis palmeriana,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005811,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stephanopyxis palmeriana,Stephanopyxis palmeriana,SPECIES,Chromista,Ochrophyta,Bacillariophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,GBIF,GBIF Backbone:3193933.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005813,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stephos,Stephos,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Stephidae,Stephos,OBIS,WoRMS/OBIS:104239,5,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005814,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stercorarius pomarinus,Stercorarius pomarinus,species,Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,,Naturalista,Naturalista/iNaturalist taxonomy:4491,2,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005816,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,sternaspis sternaspis scutata,Sternaspis Sternaspis scutata,species,Animalia,Annelida,Polychaeta,Sternaspida,Sternaspidae,Sternaspis,SNIB,SNIB/CONABIO valid taxonomy:sternaspis sternaspis scutata,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005815,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,sternaspis scutata,Sternaspis scutata,SPECIES,Animalia,Annelida,Polychaeta,,Sternaspidae,Sternaspis,GBIF,GBIF Backbone:9795553.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005817,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stewartia floridana,Stewartia floridana,Species,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Stewartia,OBIS,WoRMS/OBIS:420804,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005818,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,sthenelanella uniformis,Sthenelanella uniformis,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Sthenelanella,OBIS,WoRMS/OBIS:332194,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005819,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,sthenolepis,Sthenolepis,,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Sthenolepis,SNIB,SNIB/CONABIO valid taxonomy:sthenolepis,5,5,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005820,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,sthenolepis willey 1905,"Sthenolepis Willey, 1905",GENUS,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Sthenolepis,GBIF,GBIF Backbone:2313059.0,3,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005821,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,sticholonche,Sticholonche,Genus,Chromista,Radiozoa,Sticholonchea,Sticholonchida,,Sticholonche,OBIS; SNIB,WoRMS/OBIS:235738; SNIB/CONABIO valid taxonomy:sticholonche,14,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005823,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stigmaulax stigmaulax cayennensis,Stigmaulax Stigmaulax cayennensis,species,Animalia,Mollusca,Gastropoda,No Asignado,Naticidae,Stigmaulax,SNIB,SNIB/CONABIO valid taxonomy:stigmaulax stigmaulax cayennensis,4,4,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005824,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stigmaulax stigmaulax sulcatus,Stigmaulax Stigmaulax sulcatus,species,Animalia,Mollusca,Gastropoda,No Asignado,Naticidae,Stigmaulax,SNIB,SNIB/CONABIO valid taxonomy:stigmaulax stigmaulax sulcatus,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005822,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stigmaulax cayennensis,Stigmaulax cayennensis,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Stigmaulax,GBIF; OBIS,GBIF Backbone:6492935.0; WoRMS/OBIS:419771,12,8,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005825,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stigmaulax sulcatus,Stigmaulax sulcatus,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Stigmaulax,GBIF,GBIF Backbone:2300345.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005826,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stomatopoda,Stomatopoda,ORDER,Animalia,Arthropoda,Malacostraca,Stomatopoda,,,GBIF,GBIF Backbone:1373.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005828,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stomias stomias affinis,Stomias Stomias affinis,species,Animalia,Chordata,Actinopteri,Stomiiformes,Stomiidae,Stomias,SNIB,SNIB/CONABIO valid taxonomy:stomias stomias affinis,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-005827,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stomias affinis,Stomias affinis,SPECIES,Animalia,Chordata,,Stomiiformes,Stomiidae,Stomias,GBIF,GBIF Backbone:2346861.0,2,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005831,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stomozoa stomozoa gigantea,Stomozoa Stomozoa gigantea,species,Animalia,Chordata,Ascidiacea,Aplousobranchia,Stomozoidae,Stomozoa,SNIB,SNIB/CONABIO valid taxonomy:stomozoa stomozoa gigantea,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005832,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stomozoa stomozoa roseola,Stomozoa Stomozoa roseola,species,Animalia,Chordata,Ascidiacea,Aplousobranchia,Stomozoidae,Stomozoa,SNIB,SNIB/CONABIO valid taxonomy:stomozoa stomozoa roseola,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005829,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stomozoa gigantea,Stomozoa gigantea,Species,Animalia,Chordata,Ascidiacea,Aplousobranchia,Stomozoidae,Stomozoa,GBIF; OBIS,GBIF Backbone:6486649.0; WoRMS/OBIS:488025,3,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005830,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stomozoa roseola,Stomozoa roseola,SPECIES,Animalia,Chordata,Ascidiacea,Aplousobranchia,Stomozoidae,Stomozoa,GBIF,GBIF Backbone:2330482.0,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005833,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stramonita rustica,Stramonita rustica,SPECIES,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Stramonita,GBIF; OBIS,GBIF Backbone:2304366.0; WoRMS/OBIS:397116,2,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005834,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,streptophyta,Streptophyta,Infrakingdom,Plantae,,,,,Streptophyta,OBIS; SNIB,WoRMS/OBIS:536191; SNIB/CONABIO valid taxonomy:streptophyta,12,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005837,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,strictispira strictispira redferni,Strictispira Strictispira redferni,species,Animalia,Mollusca,Gastropoda,Neogastropoda,Turridae,Strictispira,SNIB,SNIB/CONABIO valid taxonomy:strictispira strictispira redferni,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005835,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,strictispira acurugata,Strictispira acurugata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Pseudomelatomidae,Strictispira,GBIF; OBIS,GBIF Backbone:7992363.0; WoRMS/OBIS:761632,3,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005836,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,strictispira redferni,Strictispira redferni,SPECIES,Animalia,Mollusca,Gastropoda,Neogastropoda,Pseudomelatomidae,Strictispira,GBIF; OBIS,GBIF Backbone:4369267.0; WoRMS/OBIS:396606,3,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005838,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,strigilla mirabilis,Strigilla mirabilis,Species,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Strigilla,OBIS,WoRMS/OBIS:420895,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005839,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,strobilidiidae,Strobilidiidae,FAMILY,Chromista,Ciliophora,Oligotrichea,Choreotrichida,Strobilidiidae,,GBIF; OBIS,GBIF Backbone:7839792.0; WoRMS/OBIS:22563,2,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005840,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,strombus,Strombus,Genus,Animalia,Mollusca,Gastropoda,Littorinimorpha,Strombidae,Strombus,OBIS,WoRMS/OBIS:138526,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005843,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,strombus strombus alatus,Strombus Strombus alatus,species,Animalia,Mollusca,Gastropoda,No Asignado,Strombidae,Strombus,SNIB,SNIB/CONABIO valid taxonomy:strombus strombus alatus,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005841,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,strombus alatus,Strombus alatus,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Strombidae,Strombus,GBIF; OBIS,GBIF Backbone:5192685.0; WoRMS/OBIS:419694,4,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005842,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,strombus pugilis,Strombus pugilis,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Strombidae,Strombus,OBIS,WoRMS/OBIS:419695,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005844,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,strongylacidon bermuda,Strongylacidon bermuda,Species,Animalia,Porifera,Demospongiae,Poecilosclerida,Chondropsidae,Strongylacidon,OBIS,WoRMS/OBIS:168796,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005845,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylaster,Stylaster,Genus,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae,Stylaster,OBIS; SNIB,WoRMS/OBIS:117246; SNIB/CONABIO valid taxonomy:stylaster,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005846,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylaster gray 1831,"Stylaster Gray, 1831",GENUS,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae,Stylaster,GBIF,GBIF Backbone:2265330.0,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005848,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylaster stylaster roseus,Stylaster Stylaster roseus,species,Animalia,Cnidaria,Hydrozoa,Filifera,Stylasteridae,Stylaster,SNIB,SNIB/CONABIO valid taxonomy:stylaster stylaster roseus,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,Apéndice II,,,,,source_authority_resolved,source_traceable
SP-005847,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylaster roseus,Stylaster roseus,SPECIES,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae,Stylaster,GBIF; OBIS,GBIF Backbone:2265364.0; WoRMS/OBIS:285905,6,5,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005850,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocheilus stylocheilus striatus,Stylocheilus Stylocheilus striatus,species,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Stylocheilus,SNIB,SNIB/CONABIO valid taxonomy:stylocheilus stylocheilus striatus,6,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005849,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocheilus striatus,Stylocheilus striatus,SPECIES,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Stylocheilus,GBIF; OBIS,GBIF Backbone:4359320.0; WoRMS/OBIS:224662,22,10,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005855,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocheiron stylocheiron abbreviatum,Stylocheiron Stylocheiron abbreviatum,species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,SNIB,SNIB/CONABIO valid taxonomy:stylocheiron stylocheiron abbreviatum,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005856,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocheiron stylocheiron affine,Stylocheiron Stylocheiron affine,species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,SNIB,SNIB/CONABIO valid taxonomy:stylocheiron stylocheiron affine,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005857,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocheiron stylocheiron carinatum,Stylocheiron Stylocheiron carinatum,species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,SNIB,SNIB/CONABIO valid taxonomy:stylocheiron stylocheiron carinatum,3,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005858,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocheiron stylocheiron elongatum,Stylocheiron Stylocheiron elongatum,species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,SNIB,SNIB/CONABIO valid taxonomy:stylocheiron stylocheiron elongatum,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005859,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocheiron stylocheiron suhmi,Stylocheiron Stylocheiron suhmi,species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,SNIB,SNIB/CONABIO valid taxonomy:stylocheiron stylocheiron suhmi,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005851,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocheiron abbreviatum,Stylocheiron abbreviatum,SPECIES,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,GBIF,GBIF Backbone:2227958.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005852,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocheiron affine,Stylocheiron affine,SPECIES,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,GBIF,GBIF Backbone:2227950.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005853,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocheiron carinatum,Stylocheiron carinatum,SPECIES,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,GBIF,GBIF Backbone:2227959.0,3,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005854,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocheiron elongatum,Stylocheiron elongatum,SPECIES,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,GBIF,GBIF Backbone:2227951.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005860,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocheiron suhmii,Stylocheiron suhmii,SPECIES,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,GBIF,GBIF Backbone:2227961.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005861,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylochoplana,Stylochoplana,Genus,Animalia,Platyhelminthes,,Polycladida,Stylochoplanidae,Stylochoplana,OBIS,WoRMS/OBIS:142249,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005862,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylochoplana stimpson 1857,"Stylochoplana Stimpson, 1857",GENUS,Animalia,Platyhelminthes,Turbellaria,,Stylochoplanidae,Stylochoplana,GBIF,GBIF Backbone:2503223.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005863,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylochoplana stylochoplana sisalensis,Stylochoplana Stylochoplana sisalensis,,,,,,Stylochoplanidae,Stylochoplana,SNIB,SNIB/CONABIO valid taxonomy:stylochoplana stylochoplana sisalensis,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005866,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocidaris stylocidaris affinis,Stylocidaris Stylocidaris affinis,species,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Stylocidaris,SNIB,SNIB/CONABIO valid taxonomy:stylocidaris stylocidaris affinis,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005867,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocidaris stylocidaris lineata,Stylocidaris Stylocidaris lineata,species,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Stylocidaris,SNIB,SNIB/CONABIO valid taxonomy:stylocidaris stylocidaris lineata,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005864,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocidaris affinis,Stylocidaris affinis,SPECIES,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Stylocidaris,GBIF,GBIF Backbone:2278795.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005865,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylocidaris lineata,Stylocidaris lineata,SPECIES,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Stylocidaris,GBIF,GBIF Backbone:2278794.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005868,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylodictya,Stylodictya,Genus,Chromista,Radiozoa,Polycystina,Spumellaria,Spongodiscidae,Stylodictya,OBIS; SNIB,WoRMS/OBIS:345859; SNIB/CONABIO valid taxonomy:stylodictya,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005869,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylodictya ehrenberg 1847,"Stylodictya Ehrenberg, 1847",GENUS,Chromista,,Polycystina,Spumellaria,Spongodiscidae,Stylodictya,GBIF,GBIF Backbone:9429265.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005871,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylonema stylonema alsidii,Stylonema Stylonema alsidii,species,Plantae,Rhodophyta,Stylonematophyceae,Stylonematales,Stylonemataceae,Stylonema,SNIB,SNIB/CONABIO valid taxonomy:stylonema stylonema alsidii,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005870,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylonema alsidii,Stylonema alsidii,SPECIES,Plantae,Rhodophyta,Stylonematophyceae,Stylonematales,Stylonemataceae,Stylonema,GBIF; OBIS,GBIF Backbone:5275816.0; WoRMS/OBIS:145688,2,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-005873,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylopoma stylopoma spongites,Stylopoma Stylopoma spongites,species,Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Schizoporellidae,Stylopoma,SNIB,SNIB/CONABIO valid taxonomy:stylopoma stylopoma spongites,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-005872,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stylopoma spongites,Stylopoma spongites,SPECIES,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Stylopoma,GBIF,GBIF Backbone:1010101.0,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,native,,source_authority_resolved,source_traceable
SP-005874,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,stypopodium stypopodium zonale,Stypopodium Stypopodium zonale,species,Chromista,Heterokontophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Stypopodium,SNIB,SNIB/CONABIO valid taxonomy:stypopodium stypopodium zonale,9,8,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
