species_uid,anp_code,anp_name,accepted_name_norm,accepted_scientific_name,taxon_rank,kingdom,phylum,class_name,order_name,family,genus,source_systems,authority_ids,source_record_count,deduped_occurrence_count,source_files,nom059,iucn,cites,priority_species,endemicity,invasive_exotic,quality_flags,taxonomic_resolution_status,traceability_status
SP-006923,RBBK,Reserva de la Biosfera Balam Kú,arilus arilus cristatus,Arilus Arilus cristatus,species,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Arilus,SNIB,SNIB/CONABIO valid taxonomy:arilus arilus cristatus,46,12,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006924,RBBK,Reserva de la Biosfera Balam Kú,arilus cristatus,Arilus cristatus,SPECIES,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Arilus,GBIF,GBIF Backbone:2008593.0,46,12,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006925,RBBK,Reserva de la Biosfera Balam Kú,aristida aristida floridana,Aristida Aristida floridana,species,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Aristida,SNIB,SNIB/CONABIO valid taxonomy:aristida aristida floridana,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006926,RBBK,Reserva de la Biosfera Balam Kú,aristida aristida ternipes,Aristida Aristida ternipes,species,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Aristida,SNIB,SNIB/CONABIO valid taxonomy:aristida aristida ternipes,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006927,RBBK,Reserva de la Biosfera Balam Kú,aristida floridana,Aristida floridana,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Aristida,GBIF,GBIF Backbone:2706293.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006928,RBBK,Reserva de la Biosfera Balam Kú,aristida ternipes,Aristida ternipes,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Aristida,GBIF,GBIF Backbone:2706251.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006929,RBBK,Reserva de la Biosfera Balam Kú,aristolochia aristolochia maxima,Aristolochia Aristolochia maxima,species,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,SNIB,SNIB/CONABIO valid taxonomy:aristolochia aristolochia maxima,2,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006930,RBBK,Reserva de la Biosfera Balam Kú,aristolochia maxima,Aristolochia maxima,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,GBIF,GBIF Backbone:2873997.0,3,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006931,RBBK,Reserva de la Biosfera Balam Kú,aristotelia,Aristotelia,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,,Naturalista,Naturalista/iNaturalist taxonomy:174613.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006932,RBBK,Reserva de la Biosfera Balam Kú,arrabidaea dc.,Arrabidaea DC.,GENUS,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,GBIF,GBIF Backbone:3172501,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006933,RBBK,Reserva de la Biosfera Balam Kú,arremonops arremonops chloronotus,Arremonops Arremonops chloronotus,species,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Arremonops,SNIB,SNIB/CONABIO valid taxonomy:arremonops arremonops chloronotus,121,78,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006934,RBBK,Reserva de la Biosfera Balam Kú,arremonops arremonops chloronotus chloronotus subespecie,Arremonops Arremonops chloronotus chloronotus subespecie,species,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Arremonops,SNIB,SNIB/CONABIO valid taxonomy:arremonops arremonops chloronotus chloronotus subespecie,5,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006935,RBBK,Reserva de la Biosfera Balam Kú,arremonops arremonops rufivirgatus,Arremonops Arremonops rufivirgatus,species,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Arremonops,SNIB,SNIB/CONABIO valid taxonomy:arremonops arremonops rufivirgatus,15,14,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,Cuasiendémica,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006936,RBBK,Reserva de la Biosfera Balam Kú,arremonops arremonops rufivirgatus verticalis subespecie,Arremonops Arremonops rufivirgatus verticalis subespecie,species,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Arremonops,SNIB,SNIB/CONABIO valid taxonomy:arremonops arremonops rufivirgatus verticalis subespecie,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-006937,RBBK,Reserva de la Biosfera Balam Kú,arremonops chloronotus,Arremonops chloronotus,SPECIES,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Arremonops,GBIF; Naturalista,GBIF Backbone:2491042.0; Naturalista/iNaturalist taxonomy:10176.0,128,65,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,native,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006938,RBBK,Reserva de la Biosfera Balam Kú,arremonops rufivirgatus,Arremonops rufivirgatus,SPECIES,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Arremonops,GBIF; Naturalista,GBIF Backbone:2491031.0; Naturalista/iNaturalist taxonomy:10173.0,23,15,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006939,RBBK,Reserva de la Biosfera Balam Kú,arrhenodini,Arrhenodini,,Animalia,Arthropoda,Insecta,Coleoptera,Brentidae,,Naturalista,Naturalista/iNaturalist taxonomy:635787.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-006940,RBBK,Reserva de la Biosfera Balam Kú,arta olivalis,Arta olivalis,species,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,,Naturalista,Naturalista/iNaturalist taxonomy:324634.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006941,RBBK,Reserva de la Biosfera Balam Kú,artemisia artemisia vulgaris,Artemisia Artemisia vulgaris,species,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,SNIB,SNIB/CONABIO valid taxonomy:artemisia artemisia vulgaris,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006942,RBBK,Reserva de la Biosfera Balam Kú,artemisia vulgaris,Artemisia vulgaris,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,GBIF,GBIF Backbone:3120946.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006943,RBBK,Reserva de la Biosfera Balam Kú,arteurotia arteurotia tractipennis tractipennis subespecie,Arteurotia Arteurotia tractipennis tractipennis subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Arteurotia,SNIB,SNIB/CONABIO valid taxonomy:arteurotia arteurotia tractipennis tractipennis subespecie,19,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006944,RBBK,Reserva de la Biosfera Balam Kú,arteurotia tractipennis,Arteurotia tractipennis,SUBSPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Arteurotia,GBIF,GBIF Backbone:1946901.0,21,5,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006945,RBBK,Reserva de la Biosfera Balam Kú,arthonia,Arthonia,,Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Arthoniaceae,Arthonia,SNIB,SNIB/CONABIO valid taxonomy:arthonia,3,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006946,RBBK,Reserva de la Biosfera Balam Kú,arthonia e.acharius 1806,"Arthonia E.Acharius, 1806",GENUS,Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Arthoniaceae,Arthonia,GBIF,GBIF Backbone:2581942,3,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006947,RBBK,Reserva de la Biosfera Balam Kú,arthoniales,Arthoniales,,Fungi,Ascomycota,Arthoniomycetes,Arthoniales,,,Naturalista,Naturalista/iNaturalist taxonomy:55452.0,5,5,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006948,RBBK,Reserva de la Biosfera Balam Kú,arthropoda,Arthropoda,,Animalia,Arthropoda,,,,,Naturalista,Naturalista/iNaturalist taxonomy:47120.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006949,RBBK,Reserva de la Biosfera Balam Kú,artibeus artibeus intermedius,Artibeus Artibeus intermedius,species,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,SNIB,SNIB/CONABIO valid taxonomy:artibeus artibeus intermedius,95,11,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006950,RBBK,Reserva de la Biosfera Balam Kú,artibeus artibeus jamaicensis,Artibeus Artibeus jamaicensis,species,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,SNIB,SNIB/CONABIO valid taxonomy:artibeus artibeus jamaicensis,62,7,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate; coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-006951,RBBK,Reserva de la Biosfera Balam Kú,artibeus artibeus jamaicensis yucatanicus subespecie,Artibeus Artibeus jamaicensis yucatanicus subespecie,species,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,SNIB,SNIB/CONABIO valid taxonomy:artibeus artibeus jamaicensis yucatanicus subespecie,4,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006952,RBBK,Reserva de la Biosfera Balam Kú,artibeus artibeus lituratus,Artibeus Artibeus lituratus,species,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,SNIB,SNIB/CONABIO valid taxonomy:artibeus artibeus lituratus,60,10,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006953,RBBK,Reserva de la Biosfera Balam Kú,artibeus artibeus lituratus palmarum subespecie,Artibeus Artibeus lituratus palmarum subespecie,species,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,SNIB,SNIB/CONABIO valid taxonomy:artibeus artibeus lituratus palmarum subespecie,3,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-006954,RBBK,Reserva de la Biosfera Balam Kú,artibeus jamaicensis,Artibeus jamaicensis,SPECIES,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,GBIF; Naturalista,GBIF Backbone:2433272.0; Naturalista/iNaturalist taxonomy:41005.0,78,12,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate; coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-006955,RBBK,Reserva de la Biosfera Balam Kú,artibeus lituratus,Artibeus lituratus,SPECIES,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,GBIF; Naturalista,GBIF Backbone:2433270.0; Naturalista/iNaturalist taxonomy:41006.0,227,23,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006956,RBBK,Reserva de la Biosfera Balam Kú,artibeus phaeotis,Artibeus phaeotis,SPECIES,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,GBIF,GBIF Backbone:2433264.0,126,20,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006957,RBBK,Reserva de la Biosfera Balam Kú,ascalapha ascalapha odorata,Ascalapha Ascalapha odorata,species,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ascalapha,SNIB,SNIB/CONABIO valid taxonomy:ascalapha ascalapha odorata,5,5,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006958,RBBK,Reserva de la Biosfera Balam Kú,ascalapha odorata,Ascalapha odorata,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ascalapha,GBIF; Naturalista,GBIF Backbone:1775796.0; Naturalista/iNaturalist taxonomy:61503.0,12,12,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006959,RBBK,Reserva de la Biosfera Balam Kú,ascia ascia monuste,Ascia Ascia monuste,species,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Ascia,SNIB,SNIB/CONABIO valid taxonomy:ascia ascia monuste,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006960,RBBK,Reserva de la Biosfera Balam Kú,ascia ascia monuste monuste subespecie,Ascia Ascia monuste monuste subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Ascia,SNIB,SNIB/CONABIO valid taxonomy:ascia ascia monuste monuste subespecie,14,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006961,RBBK,Reserva de la Biosfera Balam Kú,ascia monuste,Ascia monuste,SUBSPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Ascia,GBIF; Naturalista,GBIF Backbone:5137540.0; Naturalista/iNaturalist taxonomy:51536.0,16,5,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006962,RBBK,Reserva de la Biosfera Balam Kú,asclepias,Asclepias,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,SNIB,SNIB/CONABIO valid taxonomy:asclepias,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006963,RBBK,Reserva de la Biosfera Balam Kú,asclepias asclepias curassavica,Asclepias Asclepias curassavica,species,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,SNIB,SNIB/CONABIO valid taxonomy:asclepias asclepias curassavica,9,8,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006965,RBBK,Reserva de la Biosfera Balam Kú,asclepias l.,Asclepias L.,GENUS,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,GBIF,GBIF Backbone:3170229,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006964,RBBK,Reserva de la Biosfera Balam Kú,asclepias curassavica,Asclepias curassavica,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,GBIF; Naturalista,GBIF Backbone:3170241.0; Naturalista/iNaturalist taxonomy:75602.0,21,16,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006966,RBBK,Reserva de la Biosfera Balam Kú,ascomycota,Ascomycota,,Fungi,Ascomycota,,,,,Naturalista,Naturalista/iNaturalist taxonomy:48250.0,2,2,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006967,RBBK,Reserva de la Biosfera Balam Kú,asparagus asparagus densiflorus,Asparagus Asparagus densiflorus,species,Plantae,Tracheophyta,Magnoliopsida,Asparagales,Asparagaceae,Asparagus,SNIB,SNIB/CONABIO valid taxonomy:asparagus asparagus densiflorus,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,Exótica,,source_authority_resolved,source_traceable
SP-006968,RBBK,Reserva de la Biosfera Balam Kú,asparagus densiflorus,Asparagus densiflorus,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus,GBIF,GBIF Backbone:2768503.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006970,RBBK,Reserva de la Biosfera Balam Kú,aspidoscelis aspidoscelis angusticeps,Aspidoscelis Aspidoscelis angusticeps,species,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,SNIB,SNIB/CONABIO valid taxonomy:aspidoscelis aspidoscelis angusticeps,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-006969,RBBK,Reserva de la Biosfera Balam Kú,aspidoscelis angusticeps,Aspidoscelis angusticeps,SPECIES,Animalia,Chordata,Squamata,,Teiidae,Aspidoscelis,GBIF,GBIF Backbone:2472337.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006971,RBBK,Reserva de la Biosfera Balam Kú,aspidosperma aspidosperma megalocarpon,Aspidosperma Aspidosperma megalocarpon,species,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Aspidosperma,SNIB,SNIB/CONABIO valid taxonomy:aspidosperma aspidosperma megalocarpon,51,21,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006972,RBBK,Reserva de la Biosfera Balam Kú,aspidosperma megalocarpon,Aspidosperma megalocarpon,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Aspidosperma,GBIF,GBIF Backbone:7316950.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006973,RBBK,Reserva de la Biosfera Balam Kú,astatheros astatheros macracanthus,Astatheros Astatheros macracanthus,species,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Astatheros,SNIB,SNIB/CONABIO valid taxonomy:astatheros astatheros macracanthus,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-006974,RBBK,Reserva de la Biosfera Balam Kú,asteraceae,Asteraceae,FAMILY,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,,GBIF,GBIF Backbone:3065,31,9,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006975,RBBK,Reserva de la Biosfera Balam Kú,asterocampa,Asterocampa,,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Asterocampa,SNIB,SNIB/CONABIO valid taxonomy:asterocampa,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006976,RBBK,Reserva de la Biosfera Balam Kú,asterocampa asterocampa idyja argus subespecie,Asterocampa Asterocampa idyja argus subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Asterocampa,SNIB,SNIB/CONABIO valid taxonomy:asterocampa asterocampa idyja argus subespecie,10,4,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006978,RBBK,Reserva de la Biosfera Balam Kú,asterocampa rober 1916,"Asterocampa Röber, 1916",GENUS,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Asterocampa,GBIF,GBIF Backbone:1898410,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006977,RBBK,Reserva de la Biosfera Balam Kú,asterocampa idyja,Asterocampa idyja,SUBSPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Asterocampa,GBIF,GBIF Backbone:1898424.0,10,4,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006979,RBBK,Reserva de la Biosfera Balam Kú,astianax,Astianax,GENUS,Animalia,Chordata,,Characiformes,Characidae,Astyanax,GBIF,GBIF Backbone:2353294,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006980,RBBK,Reserva de la Biosfera Balam Kú,astraea astraea lobata,Astraea Astraea lobata,species,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Astraea,SNIB,SNIB/CONABIO valid taxonomy:astraea astraea lobata,4,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006981,RBBK,Reserva de la Biosfera Balam Kú,astraea lobata,Astraea lobata,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Astraea,GBIF,GBIF Backbone:5380859.0,6,5,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006982,RBBK,Reserva de la Biosfera Balam Kú,astraptes,Astraptes,,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Astraptes,SNIB,SNIB/CONABIO valid taxonomy:astraptes,5,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-006986,RBBK,Reserva de la Biosfera Balam Kú,astraptes astraptes alardus latia subespecie,Astraptes Astraptes alardus latia subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Astraptes,SNIB,SNIB/CONABIO valid taxonomy:astraptes astraptes alardus latia subespecie,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-006987,RBBK,Reserva de la Biosfera Balam Kú,astraptes astraptes alector hopfferi subespecie,Astraptes Astraptes alector hopfferi subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Astraptes,SNIB,SNIB/CONABIO valid taxonomy:astraptes astraptes alector hopfferi subespecie,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
