species_uid,anp_code,anp_name,accepted_name_norm,accepted_scientific_name,taxon_rank,kingdom,phylum,class_name,order_name,family,genus,source_systems,authority_ids,source_record_count,deduped_occurrence_count,source_files,nom059,iucn,cites,priority_species,endemicity,invasive_exotic,quality_flags,taxonomic_resolution_status,traceability_status
SP-012219,RBBK,Reserva de la Biosfera Balam Kú,thereus oppia,Thereus oppia,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Thereus,GBIF,GBIF Backbone:1921105.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012221,RBBK,Reserva de la Biosfera Balam Kú,thermesiini,Thermesiini,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,Naturalista,Naturalista/iNaturalist taxonomy:121562.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012222,RBBK,Reserva de la Biosfera Balam Kú,thespidae,Thespidae,,Animalia,Arthropoda,Insecta,Mantodea,Thespidae,,Naturalista,Naturalista/iNaturalist taxonomy:81927.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012223,RBBK,Reserva de la Biosfera Balam Kú,thessalia theona,Thessalia theona,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Thessalia,GBIF,GBIF Backbone:1895886.0,95,8,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,coordinate_uncertainty_gt_10km; possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012224,RBBK,Reserva de la Biosfera Balam Kú,thessia thessia jalapus,Thessia Thessia jalapus,species,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Thessia,SNIB,SNIB/CONABIO valid taxonomy:thessia thessia jalapus,4,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012226,RBBK,Reserva de la Biosfera Balam Kú,thevetia thevetia ahouai,Thevetia Thevetia ahouai,species,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Thevetia,SNIB,SNIB/CONABIO valid taxonomy:thevetia thevetia ahouai,17,14,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012225,RBBK,Reserva de la Biosfera Balam Kú,thevetia ahouai,Thevetia ahouai,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Thevetia,GBIF,GBIF Backbone:5536401.0,13,11,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012229,RBBK,Reserva de la Biosfera Balam Kú,thisbe thisbe irenea belides subespecie,Thisbe Thisbe irenea belides subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Thisbe,SNIB,SNIB/CONABIO valid taxonomy:thisbe thisbe irenea belides subespecie,13,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012230,RBBK,Reserva de la Biosfera Balam Kú,thisbe thisbe lycorias,Thisbe Thisbe lycorias,species,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Thisbe,SNIB,SNIB/CONABIO valid taxonomy:thisbe thisbe lycorias,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012227,RBBK,Reserva de la Biosfera Balam Kú,thisbe irenea,Thisbe irenea,SUBSPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Thisbe,GBIF,GBIF Backbone:5140969.0,13,3,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012228,RBBK,Reserva de la Biosfera Balam Kú,thisbe lycorias,Thisbe lycorias,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Thisbe,GBIF,GBIF Backbone:5140980.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012231,RBBK,Reserva de la Biosfera Balam Kú,thomisidae,Thomisidae,FAMILY,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,,GBIF,GBIF Backbone:6163,3,3,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012235,RBBK,Reserva de la Biosfera Balam Kú,thorichthys thorichthys affinis,Thorichthys Thorichthys affinis,species,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Thorichthys,SNIB,SNIB/CONABIO valid taxonomy:thorichthys thorichthys affinis,2,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012236,RBBK,Reserva de la Biosfera Balam Kú,thorichthys thorichthys meeki,Thorichthys Thorichthys meeki,species,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Thorichthys,SNIB,SNIB/CONABIO valid taxonomy:thorichthys thorichthys meeki,10,8,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,Cuasiendémica,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012237,RBBK,Reserva de la Biosfera Balam Kú,thorichthys thorichthys pasionis,Thorichthys Thorichthys pasionis,species,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Thorichthys,SNIB,SNIB/CONABIO valid taxonomy:thorichthys thorichthys pasionis,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-012232,RBBK,Reserva de la Biosfera Balam Kú,thorichthys affinis,Thorichthys affinis,SPECIES,Animalia,Chordata,,Perciformes,Cichlidae,Thorichthys,GBIF,GBIF Backbone:2370894.0,2,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012233,RBBK,Reserva de la Biosfera Balam Kú,thorichthys meeki,Thorichthys meeki,SPECIES,Animalia,Chordata,,Perciformes,Cichlidae,Thorichthys,GBIF,GBIF Backbone:2370898.0,14,7,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012234,RBBK,Reserva de la Biosfera Balam Kú,thorichthys pasionis,Thorichthys pasionis,UNRANKED,Animalia,Chordata,,Perciformes,Cichlidae,Thorichthys,GBIF,GBIF Backbone:2370892.0,6,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012240,RBBK,Reserva de la Biosfera Balam Kú,thouinia thouinia canescens paucidentata variedad,Thouinia Thouinia canescens paucidentata variedad,species,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Thouinia,SNIB,SNIB/CONABIO valid taxonomy:thouinia thouinia canescens paucidentata variedad,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012241,RBBK,Reserva de la Biosfera Balam Kú,thouinia thouinia paucidentata,Thouinia Thouinia paucidentata,species,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Thouinia,SNIB,SNIB/CONABIO valid taxonomy:thouinia thouinia paucidentata,919,144,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012242,RBBK,Reserva de la Biosfera Balam Kú,thouinia thouinia villosa,Thouinia Thouinia villosa,species,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Thouinia,SNIB,SNIB/CONABIO valid taxonomy:thouinia thouinia villosa,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,Endémica,,,source_authority_resolved,source_traceable
SP-012238,RBBK,Reserva de la Biosfera Balam Kú,thouinia canescens,Thouinia canescens,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Thouinia,GBIF,GBIF Backbone:5578196.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012239,RBBK,Reserva de la Biosfera Balam Kú,thouinia paucidentata,Thouinia paucidentata,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Thouinia,GBIF; Naturalista,GBIF Backbone:7388615.0; Naturalista/iNaturalist taxonomy:286355.0,386,72,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012243,RBBK,Reserva de la Biosfera Balam Kú,thouinia villosa,Thouinia villosa,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Thouinia,GBIF,GBIF Backbone:5577935.0,3,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012244,RBBK,Reserva de la Biosfera Balam Kú,thraupis,Thraupis,,Animalia,Chordata,Aves,Passeriformes,Thraupidae,,Naturalista,Naturalista/iNaturalist taxonomy:10292.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012247,RBBK,Reserva de la Biosfera Balam Kú,thraupis thraupis abbas,Thraupis Thraupis abbas,species,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Thraupis,SNIB,SNIB/CONABIO valid taxonomy:thraupis thraupis abbas,41,37,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012248,RBBK,Reserva de la Biosfera Balam Kú,thraupis thraupis episcopus,Thraupis Thraupis episcopus,species,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Thraupis,SNIB,SNIB/CONABIO valid taxonomy:thraupis thraupis episcopus,58,47,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,coordinate_uncertainty_gt_10km; possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012245,RBBK,Reserva de la Biosfera Balam Kú,thraupis abbas,Thraupis abbas,SPECIES,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Thraupis,GBIF; Naturalista,GBIF Backbone:2488627.0; Naturalista/iNaturalist taxonomy:10294.0,48,33,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012246,RBBK,Reserva de la Biosfera Balam Kú,thraupis episcopus,Thraupis episcopus,SPECIES,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Thraupis,GBIF; Naturalista,GBIF Backbone:2488602.0; Naturalista/iNaturalist taxonomy:10295.0,66,43,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate; coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-012250,RBBK,Reserva de la Biosfera Balam Kú,thryothorus thryothorus albinucha albinucha,Thryothorus Thryothorus albinucha albinucha,,,,,,Troglodytidae,Thryothorus,SNIB,SNIB/CONABIO valid taxonomy:thryothorus thryothorus albinucha albinucha,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012251,RBBK,Reserva de la Biosfera Balam Kú,thryothorus thryothorus ludovicianus,Thryothorus Thryothorus ludovicianus,species,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Thryothorus,SNIB,SNIB/CONABIO valid taxonomy:thryothorus thryothorus ludovicianus,137,98,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012252,RBBK,Reserva de la Biosfera Balam Kú,thryothorus thryothorus ludovicianus albinucha subespecie,Thryothorus Thryothorus ludovicianus albinucha subespecie,species,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Thryothorus,SNIB,SNIB/CONABIO valid taxonomy:thryothorus thryothorus ludovicianus albinucha subespecie,8,6,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC) (En IUCN Red List 2025-1 como Thryothorus albinucha (ver relaciones de sinonimia).),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012249,RBBK,Reserva de la Biosfera Balam Kú,thryothorus ludovicianus,Thryothorus ludovicianus,SPECIES,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Thryothorus,GBIF; Naturalista,GBIF Backbone:2493801.0; Naturalista/iNaturalist taxonomy:7513.0; Naturalista/iNaturalist taxonomy:731508.0,224,97,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,native,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012253,RBBK,Reserva de la Biosfera Balam Kú,thuidium thuidium involvens,Thuidium Thuidium involvens,species,Plantae,Bryophyta,Bryopsida,Hypnales,Thuidiaceae,Thuidium,SNIB,SNIB/CONABIO valid taxonomy:thuidium thuidium involvens,5,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012255,RBBK,Reserva de la Biosfera Balam Kú,thylacella thylacella cubana,Thylacella Thylacella cubana,species,Animalia,Arthropoda,Insecta,Psocoptera,Lepidopsocidae,Thylacella,SNIB,SNIB/CONABIO valid taxonomy:thylacella thylacella cubana,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012254,RBBK,Reserva de la Biosfera Balam Kú,thylacella cubana,Thylacella cubana,SPECIES,Animalia,Arthropoda,Insecta,Psocodea,Lepidopsocidae,Thylacella,GBIF,GBIF Backbone:1031783.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012256,RBBK,Reserva de la Biosfera Balam Kú,thymoites,Thymoites,,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Thymoites,SNIB,SNIB/CONABIO valid taxonomy:thymoites,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012257,RBBK,Reserva de la Biosfera Balam Kú,thymoites keyserling 1884,"Thymoites Keyserling, 1884",GENUS,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Thymoites,GBIF,GBIF Backbone:2156276,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012259,RBBK,Reserva de la Biosfera Balam Kú,thyrinteina thyrinteina arnobia,Thyrinteina Thyrinteina arnobia,species,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Thyrinteina,SNIB,SNIB/CONABIO valid taxonomy:thyrinteina thyrinteina arnobia,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012258,RBBK,Reserva de la Biosfera Balam Kú,thyrinteina arnobia,Thyrinteina arnobia,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Thyrinteina,GBIF,GBIF Backbone:1990998.0,2,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012260,RBBK,Reserva de la Biosfera Balam Kú,thysanophora thysanophora plagioptycha,Thysanophora Thysanophora plagioptycha,species,Animalia,Mollusca,Gastropoda,Stylommatophora,Thysanophoridae,Thysanophora,SNIB,SNIB/CONABIO valid taxonomy:thysanophora thysanophora plagioptycha,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012262,RBBK,Reserva de la Biosfera Balam Kú,tiaris tiaris olivaceus,Tiaris Tiaris olivaceus,species,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Tiaris,SNIB,SNIB/CONABIO valid taxonomy:tiaris tiaris olivaceus,18,16,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012261,RBBK,Reserva de la Biosfera Balam Kú,tiaris olivaceus,Tiaris olivaceus,SPECIES,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Tiaris,GBIF; Naturalista,GBIF Backbone:5231037.0; Naturalista/iNaturalist taxonomy:73504.0,23,20,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012264,RBBK,Reserva de la Biosfera Balam Kú,tidarren tidarren haemorrhoidale,Tidarren Tidarren haemorrhoidale,species,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Tidarren,SNIB,SNIB/CONABIO valid taxonomy:tidarren tidarren haemorrhoidale,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012263,RBBK,Reserva de la Biosfera Balam Kú,tidarren haemorrhoidale,Tidarren haemorrhoidale,SPECIES,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Tidarren,GBIF,GBIF Backbone:2157997.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012266,RBBK,Reserva de la Biosfera Balam Kú,tigrisoma tigrisoma mexicanum,Tigrisoma Tigrisoma mexicanum,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Tigrisoma,SNIB,SNIB/CONABIO valid taxonomy:tigrisoma tigrisoma mexicanum,19,17,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,Sujeta a protección especial (Pr),Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012265,RBBK,Reserva de la Biosfera Balam Kú,tigrisoma mexicanum,Tigrisoma mexicanum,SPECIES,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Tigrisoma,GBIF; Naturalista,GBIF Backbone:2480867.0; Naturalista/iNaturalist taxonomy:5049.0,22,16,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012267,RBBK,Reserva de la Biosfera Balam Kú,tillandsia,Tillandsia,,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,,Naturalista,Naturalista/iNaturalist taxonomy:49571.0,3,3,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012275,RBBK,Reserva de la Biosfera Balam Kú,tillandsia tillandsia diaphoranthema recurvata,Tillandsia Tillandsia (Diaphoranthema) recurvata,species,Plantae,Tracheophyta,Magnoliopsida,Poales,Bromeliaceae,Tillandsia,SNIB,SNIB/CONABIO valid taxonomy:tillandsia tillandsia diaphoranthema recurvata,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012276,RBBK,Reserva de la Biosfera Balam Kú,tillandsia tillandsia tillandsia balbisiana,Tillandsia Tillandsia (Tillandsia) balbisiana,species,Plantae,Tracheophyta,Magnoliopsida,Poales,Bromeliaceae,Tillandsia,SNIB,SNIB/CONABIO valid taxonomy:tillandsia tillandsia tillandsia balbisiana,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-012277,RBBK,Reserva de la Biosfera Balam Kú,tillandsia tillandsia tillandsia brachycaulos,Tillandsia Tillandsia (Tillandsia) brachycaulos,species,Plantae,Tracheophyta,Magnoliopsida,Poales,Bromeliaceae,Tillandsia,SNIB,SNIB/CONABIO valid taxonomy:tillandsia tillandsia tillandsia brachycaulos,5,5,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC) (En IUCN Red List 2025-1 como Tillandsia brachycaulos.),,,,,,source_authority_resolved,source_traceable
SP-012278,RBBK,Reserva de la Biosfera Balam Kú,tillandsia tillandsia tillandsia fasciculata,Tillandsia Tillandsia (Tillandsia) fasciculata,species,Plantae,Tracheophyta,Magnoliopsida,Poales,Bromeliaceae,Tillandsia,SNIB,SNIB/CONABIO valid taxonomy:tillandsia tillandsia tillandsia fasciculata,3,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-012279,RBBK,Reserva de la Biosfera Balam Kú,tillandsia tillandsia tillandsia flexuosa,Tillandsia Tillandsia (Tillandsia) flexuosa,species,Plantae,Tracheophyta,Magnoliopsida,Poales,Bromeliaceae,Tillandsia,SNIB,SNIB/CONABIO valid taxonomy:tillandsia tillandsia tillandsia flexuosa,3,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,Sujeta a protección especial (Pr),,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012280,RBBK,Reserva de la Biosfera Balam Kú,tillandsia tillandsia tillandsia juncea,Tillandsia Tillandsia (Tillandsia) juncea,species,Plantae,Tracheophyta,Magnoliopsida,Poales,Bromeliaceae,Tillandsia,SNIB,SNIB/CONABIO valid taxonomy:tillandsia tillandsia tillandsia juncea,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012281,RBBK,Reserva de la Biosfera Balam Kú,tillandsia tillandsia tillandsia schiedeana,Tillandsia Tillandsia (Tillandsia) schiedeana,species,Plantae,Tracheophyta,Magnoliopsida,Poales,Bromeliaceae,Tillandsia,SNIB,SNIB/CONABIO valid taxonomy:tillandsia tillandsia tillandsia schiedeana,8,6,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012268,RBBK,Reserva de la Biosfera Balam Kú,tillandsia balbisiana,Tillandsia balbisiana,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,GBIF,GBIF Backbone:4925530.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-012269,RBBK,Reserva de la Biosfera Balam Kú,tillandsia brachycaulos,Tillandsia brachycaulos,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,GBIF; Naturalista,GBIF Backbone:2695328.0; Naturalista/iNaturalist taxonomy:141275.0,8,8,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012270,RBBK,Reserva de la Biosfera Balam Kú,tillandsia fasciculata,Tillandsia fasciculata,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,GBIF; Naturalista,GBIF Backbone:2695969.0; Naturalista/iNaturalist taxonomy:68593.0,4,4,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012271,RBBK,Reserva de la Biosfera Balam Kú,tillandsia flexuosa,Tillandsia flexuosa,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,GBIF,GBIF Backbone:2695344.0,3,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012272,RBBK,Reserva de la Biosfera Balam Kú,tillandsia juncea,Tillandsia juncea,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,GBIF,GBIF Backbone:2695675.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012273,RBBK,Reserva de la Biosfera Balam Kú,tillandsia recurvata,Tillandsia recurvata,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,GBIF,GBIF Backbone:2695588.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012274,RBBK,Reserva de la Biosfera Balam Kú,tillandsia schiedeana,Tillandsia schiedeana,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,GBIF; Naturalista,GBIF Backbone:2695417.0; Naturalista/iNaturalist taxonomy:281580.0,10,7,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012283,RBBK,Reserva de la Biosfera Balam Kú,timochares timochares ruptifasciata,Timochares Timochares ruptifasciata,species,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Timochares,SNIB,SNIB/CONABIO valid taxonomy:timochares timochares ruptifasciata,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-012284,RBBK,Reserva de la Biosfera Balam Kú,timochares timochares ruptifasciata ruptifasciata subespecie,Timochares Timochares ruptifasciata ruptifasciata subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Timochares,SNIB,SNIB/CONABIO valid taxonomy:timochares timochares ruptifasciata ruptifasciata subespecie,58,5,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012285,RBBK,Reserva de la Biosfera Balam Kú,timochares timochares trifasciata trifasciata subespecie,Timochares Timochares trifasciata trifasciata subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Timochares,SNIB,SNIB/CONABIO valid taxonomy:timochares timochares trifasciata trifasciata subespecie,20,4,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012282,RBBK,Reserva de la Biosfera Balam Kú,timochares ruptifasciata,Timochares ruptifasciata,SUBSPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Timochares,GBIF; Naturalista,GBIF Backbone:4301934.0; Naturalista/iNaturalist taxonomy:148607.0,60,7,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-012286,RBBK,Reserva de la Biosfera Balam Kú,timochares trifasciata,Timochares trifasciata,SUBSPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Timochares,GBIF,GBIF Backbone:1944769.0,20,4,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
